DATE_KEY,INVOICE_NO,PRODUCT_KEY,PRODUCT_DESCRIPTION
20110207,53170,111733,ORANGES
20110207,53204,111733,ORANGES
20110207,53529,111733,ORANGES
20110207,72849,111733,ORANGES
20110207,52312,111733,ORANGES
20110207,35133,111733,ORANGES
20110207,41993,111733,ORANGES
20110207,41995,111733,ORANGES
20110207,55606,111733,ORANGES
20110207,55613,111733,ORANGES
20110207,72062,111733,ORANGES
20110207,72078,111733,ORANGES
20110207,72292,111733,ORANGES
20110208,96640,111733,ORANGES
20110208,96808,111733,ORANGES
20110208,34457,111733,ORANGES
20110208,41369,111733,ORANGES
20110208,80340,111733,ORANGES
20110208,80376,111733,ORANGES
20110208,80410,111733,ORANGES
20110208,80413,111733,ORANGES
20110208,80436,111733,ORANGES
20110208,80511,111733,ORANGES
20110208,80595,111733,ORANGES
20110208,80612,111733,ORANGES
20110208,80682,111733,ORANGES
20110208,80783,111733,ORANGES
20110208,2526,111733,ORANGES
20110208,2588,111733,ORANGES
20110208,2673,111733,ORANGES
20110208,2723,111733,ORANGES
20110208,17062,111733,ORANGES
20110208,17143,111733,ORANGES
20110208,17176,111733,ORANGES
20110208,17239,111733,ORANGES
20110208,17277,111733,ORANGES
20110208,17278,111733,ORANGES
20110208,17307,111733,ORANGES
20110208,17455,111733,ORANGES
20110208,46174,111733,ORANGES
20110208,46182,111733,ORANGES
20110208,9432,111733,ORANGES
20110208,9508,111733,ORANGES
20110208,9536,111733,ORANGES
20110208,9539,111733,ORANGES
20110208,9715,111733,ORANGES
20110208,25392,111733,ORANGES
20110208,25574,111733,ORANGES
20110208,25612,111733,ORANGES
20110208,25819,111733,ORANGES
20110208,7807,111733,ORANGES
20110208,7938,111733,ORANGES
20110208,7966,111733,ORANGES
20110208,74233,111733,ORANGES
20110208,74532,111733,ORANGES
20110208,52600,111733,ORANGES
20110208,42322,111733,ORANGES
20110208,56008,111733,ORANGES
20110208,72572,111733,ORANGES
20110209,42157,111733,ORANGES
20110209,42242,111733,ORANGES
20110209,42473,111733,ORANGES
20110209,80892,111733,ORANGES
20110209,81142,111733,ORANGES
20110209,81237,111733,ORANGES
20110209,81426,111733,ORANGES
20110209,3244,111733,ORANGES
20110209,3312,111733,ORANGES
20110209,3435,111733,ORANGES
20110209,3623,111733,ORANGES
20110209,3695,111733,ORANGES
20110209,3701,111733,ORANGES
20110209,3722,111733,ORANGES
20110209,77880,111733,ORANGES
20110209,17658,111733,ORANGES
20110209,17676,111733,ORANGES
20110209,17692,111733,ORANGES
20110209,17931,111733,ORANGES
20110209,18049,111733,ORANGES
20110209,62860,111733,ORANGES
20110209,62870,111733,ORANGES
20110209,63065,111733,ORANGES
20110209,63087,111733,ORANGES
20110209,63202,111733,ORANGES
20110209,10124,111733,ORANGES
20110209,10176,111733,ORANGES
20110209,10224,111733,ORANGES
20110209,10279,111733,ORANGES
20110209,10585,111733,ORANGES
20110209,26127,111733,ORANGES
20110209,26214,111733,ORANGES
20110209,26245,111733,ORANGES
20110209,26263,111733,ORANGES
20110209,26277,111733,ORANGES
20110209,26309,111733,ORANGES
20110209,26675,111733,ORANGES
20110209,8340,111733,ORANGES
20110209,54424,111733,ORANGES
20110209,54553,111733,ORANGES
20110209,54713,111733,ORANGES
20110209,54714,111733,ORANGES
20110209,54847,111733,ORANGES
20110209,74837,111733,ORANGES
20110209,74887,111733,ORANGES
20110209,74993,111733,ORANGES
20110209,75149,111733,ORANGES
20110209,75202,111733,ORANGES
20110209,75505,111733,ORANGES
20110130,32698,121189,CHILLED    DRINK               @330ML
20110130,32746,121189,CHILLED    DRINK               @330ML
20110130,36437,121189,CHILLED    DRINK               @330ML
20110130,36514,121189,CHILLED    DRINK               @330ML
20110130,36554,121189,CHILLED    DRINK               @330ML
20110130,36678,121189,CHILLED    DRINK               @330ML
20110130,73669,121189,CHILLED    DRINK               @330ML
20110130,20520,121189,CHILLED    DRINK               @330ML
20110130,20890,121189,CHILLED    DRINK               @330ML
20110130,20893,121189,CHILLED    DRINK               @330ML
20110130,48095,121189,CHILLED    DRINK               @330ML
20110130,48392,121189,CHILLED    DRINK               @330ML
20110130,64793,121189,CHILLED    DRINK               @330ML
20110130,57359,121189,CHILLED    DRINK               @330ML
20110130,50412,121189,CHILLED    DRINK               @330ML
20110130,33962,121189,CHILLED    DRINK               @330ML
20110130,33977,121189,CHILLED    DRINK               @330ML
20110130,33992,121189,CHILLED    DRINK               @330ML
20110130,34114,121189,CHILLED    DRINK               @330ML
20110130,40301,121189,CHILLED    DRINK               @330ML
20110130,68384,121189,CHILLED    DRINK               @330ML
20110131,87540,121189,CHILLED    DRINK               @330ML
20110131,87905,121189,CHILLED    DRINK               @330ML
20110131,87940,121189,CHILLED    DRINK               @330ML
20110131,87988,121189,CHILLED    DRINK               @330ML
20110131,88032,121189,CHILLED    DRINK               @330ML
20110131,88443,121189,CHILLED    DRINK               @330ML
20110131,88506,121189,CHILLED    DRINK               @330ML
20110131,36806,121189,CHILLED    DRINK               @330ML
20110131,36908,121189,CHILLED    DRINK               @330ML
20110131,37125,121189,CHILLED    DRINK               @330ML
20110131,37210,121189,CHILLED    DRINK               @330ML
20110131,37295,121189,CHILLED    DRINK               @330ML
20110131,74470,121189,CHILLED    DRINK               @330ML
20110131,96774,121189,CHILLED    DRINK               @330ML
20110131,21754,121189,CHILLED    DRINK               @330ML
20110131,4307,121189,CHILLED    DRINK               @330ML
20110131,58654,121189,CHILLED    DRINK               @330ML
20110131,58873,121189,CHILLED    DRINK               @330ML
20110131,59033,121189,CHILLED    DRINK               @330ML
20110131,59055,121189,CHILLED    DRINK               @330ML
20110131,50551,121189,CHILLED    DRINK               @330ML
20110131,50675,121189,CHILLED    DRINK               @330ML
20110131,50710,121189,CHILLED    DRINK               @330ML
20110131,34240,121189,CHILLED    DRINK               @330ML
20110131,40505,121189,CHILLED    DRINK               @330ML
20110131,31257,121189,CHILLED    DRINK               @330ML
20110131,31282,121189,CHILLED    DRINK               @330ML
20110131,31318,121189,CHILLED    DRINK               @330ML
20110131,31355,121189,CHILLED    DRINK               @330ML
20110131,31456,121189,CHILLED    DRINK               @330ML
20110131,31461,121189,CHILLED    DRINK               @330ML
20110131,53119,121189,CHILLED    DRINK               @330ML
20110131,68925,121189,CHILLED    DRINK               @330ML
20110131,69223,121189,CHILLED    DRINK               @330ML
20110201,88826,121189,CHILLED    DRINK               @330ML
20110201,88926,121189,CHILLED    DRINK               @330ML
20110201,89041,121189,CHILLED    DRINK               @330ML
20110201,89058,121189,CHILLED    DRINK               @330ML
20110201,89146,121189,CHILLED    DRINK               @330ML
20110201,89296,121189,CHILLED    DRINK               @330ML
20110201,89368,121189,CHILLED    DRINK               @330ML
20110201,33059,121189,CHILLED    DRINK               @330ML
20110201,33094,121189,CHILLED    DRINK               @330ML
20110201,33136,121189,CHILLED    DRINK               @330ML
20110201,33153,121189,CHILLED    DRINK               @330ML
20110201,33194,121189,CHILLED    DRINK               @330ML
20110201,33242,121189,CHILLED    DRINK               @330ML
20110201,33254,121189,CHILLED    DRINK               @330ML
20110201,37393,121189,CHILLED    DRINK               @330ML
20110201,37469,121189,CHILLED    DRINK               @330ML
20110201,37548,121189,CHILLED    DRINK               @330ML
20110201,37596,121189,CHILLED    DRINK               @330ML
20110201,37714,121189,CHILLED    DRINK               @330ML
20110201,37761,121189,CHILLED    DRINK               @330ML
20110201,37799,121189,CHILLED    DRINK               @330ML
20110201,37824,121189,CHILLED    DRINK               @330ML
20110201,97520,121189,CHILLED    DRINK               @330ML
20110201,97603,121189,CHILLED    DRINK               @330ML
20110201,22328,121189,CHILLED    DRINK               @330ML
20110201,4524,121189,CHILLED    DRINK               @330ML
20110201,4551,121189,CHILLED    DRINK               @330ML
20110201,59546,121189,CHILLED    DRINK               @330ML
20110201,59951,121189,CHILLED    DRINK               @330ML
20110201,74943,121189,CHILLED    DRINK               @330ML
20110201,74976,121189,CHILLED    DRINK               @330ML
20110201,50850,121189,CHILLED    DRINK               @330ML
20110201,34420,121189,CHILLED    DRINK               @330ML
20110201,53246,121189,CHILLED    DRINK               @330ML
20110201,53321,121189,CHILLED    DRINK               @330ML
20110201,69413,121189,CHILLED    DRINK               @330ML
20110202,89692,121189,CHILLED    DRINK               @330ML
20110202,89752,121189,CHILLED    DRINK               @330ML
20110202,89778,121189,CHILLED    DRINK               @330ML
20110202,89799,121189,CHILLED    DRINK               @330ML
20110202,89807,121189,CHILLED    DRINK               @330ML
20110202,89818,121189,CHILLED    DRINK               @330ML
20110202,89850,121189,CHILLED    DRINK               @330ML
20110202,90017,121189,CHILLED    DRINK               @330ML
20110202,90037,121189,CHILLED    DRINK               @330ML
20110202,90051,121189,CHILLED    DRINK               @330ML
20110202,90091,121189,CHILLED    DRINK               @330ML
20110202,90112,121189,CHILLED    DRINK               @330ML
20110202,90262,121189,CHILLED    DRINK               @330ML
20110202,37984,121189,CHILLED    DRINK               @330ML
20110202,37996,121189,CHILLED    DRINK               @330ML
20110202,38046,121189,CHILLED    DRINK               @330ML
20110202,38181,121189,CHILLED    DRINK               @330ML
20110202,38269,121189,CHILLED    DRINK               @330ML
20110202,98464,121189,CHILLED    DRINK               @330ML
20110202,5150,121189,CHILLED    DRINK               @330ML
20110202,50479,121189,CHILLED    DRINK               @330ML
20110202,60903,121189,CHILLED    DRINK               @330ML
20110202,61261,121189,CHILLED    DRINK               @330ML
20110202,61410,121189,CHILLED    DRINK               @330ML
20110202,61422,121189,CHILLED    DRINK               @330ML
20110202,75816,121189,CHILLED    DRINK               @330ML
20110202,76070,121189,CHILLED    DRINK               @330ML
20110202,76267,121189,CHILLED    DRINK               @330ML
20110202,40861,121189,CHILLED    DRINK               @330ML
20110202,40866,121189,CHILLED    DRINK               @330ML
20110202,40903,121189,CHILLED    DRINK               @330ML
20110202,40942,121189,CHILLED    DRINK               @330ML
20110202,31563,121189,CHILLED    DRINK               @330ML
20110202,31649,121189,CHILLED    DRINK               @330ML
20110203,90689,121189,CHILLED    DRINK               @330ML
20110203,90973,121189,CHILLED    DRINK               @330ML
20110203,90979,121189,CHILLED    DRINK               @330ML
20110203,90994,121189,CHILLED    DRINK               @330ML
20110203,91022,121189,CHILLED    DRINK               @330ML
20110203,91101,121189,CHILLED    DRINK               @330ML
20110203,91117,121189,CHILLED    DRINK               @330ML
20110203,91140,121189,CHILLED    DRINK               @330ML
20110203,91160,121189,CHILLED    DRINK               @330ML
20110203,91258,121189,CHILLED    DRINK               @330ML
20110203,91311,121189,CHILLED    DRINK               @330ML
20110203,91338,121189,CHILLED    DRINK               @330ML
20110203,91537,121189,CHILLED    DRINK               @330ML
20110203,33757,121189,CHILLED    DRINK               @330ML
20110203,33765,121189,CHILLED    DRINK               @330ML
20110203,38453,121189,CHILLED    DRINK               @330ML
20110203,38454,121189,CHILLED    DRINK               @330ML
20110203,38473,121189,CHILLED    DRINK               @330ML
20110203,38497,121189,CHILLED    DRINK               @330ML
20110203,38538,121189,CHILLED    DRINK               @330ML
20110203,38540,121189,CHILLED    DRINK               @330ML
20110203,38541,121189,CHILLED    DRINK               @330ML
20110203,38563,121189,CHILLED    DRINK               @330ML
20110203,38573,121189,CHILLED    DRINK               @330ML
20110203,38581,121189,CHILLED    DRINK               @330ML
20110203,38593,121189,CHILLED    DRINK               @330ML
20110203,38691,121189,CHILLED    DRINK               @330ML
20110203,38694,121189,CHILLED    DRINK               @330ML
20110203,38872,121189,CHILLED    DRINK               @330ML
20110203,38926,121189,CHILLED    DRINK               @330ML
20110203,38955,121189,CHILLED    DRINK               @330ML
20110203,39019,121189,CHILLED    DRINK               @330ML
20110203,98627,121189,CHILLED    DRINK               @330ML
20110203,99236,121189,CHILLED    DRINK               @330ML
20110203,60269,121189,CHILLED    DRINK               @330ML
20110203,3267,121189,CHILLED    DRINK               @330ML
20110203,50727,121189,CHILLED    DRINK               @330ML
20110203,50739,121189,CHILLED    DRINK               @330ML
20110203,62046,121189,CHILLED    DRINK               @330ML
20110203,62204,121189,CHILLED    DRINK               @330ML
20110203,62223,121189,CHILLED    DRINK               @330ML
20110203,62549,121189,CHILLED    DRINK               @330ML
20110203,62663,121189,CHILLED    DRINK               @330ML
20110203,76484,121189,CHILLED    DRINK               @330ML
20110203,76616,121189,CHILLED    DRINK               @330ML
20110203,34579,121189,CHILLED    DRINK               @330ML
20110203,34590,121189,CHILLED    DRINK               @330ML
20110203,34658,121189,CHILLED    DRINK               @330ML
20110203,41046,121189,CHILLED    DRINK               @330ML
20110203,31810,121189,CHILLED    DRINK               @330ML
20110203,31872,121189,CHILLED    DRINK               @330ML
20110203,31925,121189,CHILLED    DRINK               @330ML
20110203,54297,121189,CHILLED    DRINK               @330ML
20110204,34035,121189,CHILLED    DRINK               @330ML
20110204,39429,121189,CHILLED    DRINK               @330ML
20110204,39489,121189,CHILLED    DRINK               @330ML
20110204,39530,121189,CHILLED    DRINK               @330ML
20110204,77470,121189,CHILLED    DRINK               @330ML
20110204,77485,121189,CHILLED    DRINK               @330ML
20110204,77610,121189,CHILLED    DRINK               @330ML
20110204,99826,121189,CHILLED    DRINK               @330ML
20110204,60544,121189,CHILLED    DRINK               @330ML
20110204,60579,121189,CHILLED    DRINK               @330ML
20110204,60904,121189,CHILLED    DRINK               @330ML
20110204,23414,121189,CHILLED    DRINK               @330ML
20110204,6108,121189,CHILLED    DRINK               @330ML
20110204,6120,121189,CHILLED    DRINK               @330ML
20110204,69554,121189,CHILLED    DRINK               @330ML
20110204,69983,121189,CHILLED    DRINK               @330ML
20110204,63038,121189,CHILLED    DRINK               @330ML
20110204,63142,121189,CHILLED    DRINK               @330ML
20110204,63499,121189,CHILLED    DRINK               @330ML
20110204,77302,121189,CHILLED    DRINK               @330ML
20110204,77457,121189,CHILLED    DRINK               @330ML
20110204,77556,121189,CHILLED    DRINK               @330ML
20110204,51329,121189,CHILLED    DRINK               @330ML
20110204,51410,121189,CHILLED    DRINK               @330ML
20110204,51432,121189,CHILLED    DRINK               @330ML
20110204,51454,121189,CHILLED    DRINK               @330ML
20110204,41270,121189,CHILLED    DRINK               @330ML
20110204,31981,121189,CHILLED    DRINK               @330ML
20110204,32032,121189,CHILLED    DRINK               @330ML
20110204,32058,121189,CHILLED    DRINK               @330ML
20110204,32111,121189,CHILLED    DRINK               @330ML
20110204,32182,121189,CHILLED    DRINK               @330ML
20110204,32204,121189,CHILLED    DRINK               @330ML
20110204,32246,121189,CHILLED    DRINK               @330ML
20110204,32263,121189,CHILLED    DRINK               @330ML
20110204,54361,121189,CHILLED    DRINK               @330ML
20110204,54396,121189,CHILLED    DRINK               @330ML
20110205,93056,121189,CHILLED    DRINK               @330ML
20110205,93254,121189,CHILLED    DRINK               @330ML
20110205,93318,121189,CHILLED    DRINK               @330ML
20110205,93328,121189,CHILLED    DRINK               @330ML
20110205,93496,121189,CHILLED    DRINK               @330ML
20110205,93533,121189,CHILLED    DRINK               @330ML
20110205,93632,121189,CHILLED    DRINK               @330ML
20110205,39670,121189,CHILLED    DRINK               @330ML
20110205,39710,121189,CHILLED    DRINK               @330ML
20110205,39747,121189,CHILLED    DRINK               @330ML
20110205,39896,121189,CHILLED    DRINK               @330ML
20110205,78097,121189,CHILLED    DRINK               @330ML
20110205,31488,121189,CHILLED    DRINK               @330ML
20110205,7529,121189,CHILLED    DRINK               @330ML
20110205,6524,121189,CHILLED    DRINK               @330ML
20110205,6688,121189,CHILLED    DRINK               @330ML
20110205,6884,121189,CHILLED    DRINK               @330ML
20110205,71419,121189,CHILLED    DRINK               @330ML
20110205,63936,121189,CHILLED    DRINK               @330ML
